subj,trial,map,option1,option2,chosen_object,unchosen_object,chosen_value,unchosen_value,decision
148,83,1,7,4,7,4,90.3707077873196,14.0261042959477,1
148,84,1,4,8,8,4,43.594028762536,14.0261042959477,2
148,85,1,4,8,4,8,14.0261042959477,43.594028762536,1
148,86,1,3,8,8,3,43.594028762536,11.0002740485006,2
148,87,1,1,7,7,1,90.3707077873196,0.759511501145757,2
148,88,1,8,2,8,2,43.594028762536,4.89356064113839,1
148,89,1,1,7,7,1,90.3707077873196,0.759511501145757,2
148,90,1,9,1,9,1,70.8751717969681,0.759511501145757,1
148,91,2,7,5,5,7,2.61214098539182,1.88923160081495,2
148,92,2,2,10,10,2,50.2328997724974,16.1621192465339,2
148,93,2,2,11,11,2,100,16.1621192465339,2
148,94,2,9,7,9,7,19.0043934374881,1.88923160081495,1
148,95,2,8,7,8,7,16.1621192465339,1.88923160081495,1
148,96,2,10,8,10,8,50.2328997724974,16.1621192465339,1
148,97,2,4,9,4,9,1.67308660338568,19.0043934374881,1
148,98,2,10,11,11,10,100,50.2328997724974,2
148,99,2,1,2,1,2,44.4858066222941,16.1621192465339,1
148,100,2,2,10,10,2,50.2328997724974,16.1621192465339,2
149,1,1,6,4,4,6,14.0261042959477,43.594028762536,2
149,2,1,4,2,2,4,4.89356064113839,14.0261042959477,2
149,3,1,9,10,10,9,4.89356064113839,70.8751717969681,2
149,4,1,9,12,12,9,17.884245506376,70.8751717969681,2
149,5,1,1,8,8,1,43.594028762536,0.759511501145757,2
149,6,1,4,12,12,4,17.884245506376,14.0261042959477,2
149,7,1,12,7,7,12,90.3707077873196,17.884245506376,2
149,8,1,6,9,9,6,70.8751717969681,43.594028762536,2
149,9,1,2,3,2,3,4.89356064113839,11.0002740485006,1
149,10,1,7,10,10,7,4.89356064113839,90.3707077873196,2
149,11,2,8,9,8,9,16.1621192465339,19.0043934374881,1
149,12,2,3,7,7,3,1.88923160081495,50.2328997724975,2
149,13,2,9,1,9,1,19.0043934374881,44.4858066222941,1
149,14,2,9,3,3,9,50.2328997724975,19.0043934374881,2
149,15,2,11,3,11,3,100,50.2328997724975,1
149,16,2,2,10,2,10,16.1621192465339,50.2328997724974,1
149,17,2,5,9,5,9,2.61214098539182,19.0043934374881,1
149,18,2,10,11,10,11,50.2328997724974,100,1
149,19,2,2,4,4,2,1.67308660338568,16.1621192465339,2
149,20,2,8,1,8,1,16.1621192465339,44.4858066222941,1
149,21,1,1,4,4,1,14.0261042959477,0.759511501145757,2
149,22,1,2,3,3,2,11.0002740485006,4.89356064113839,2
149,23,1,2,1,2,1,4.89356064113839,0.759511501145757,1
149,24,1,4,1,1,4,0.759511501145757,14.0261042959477,2
149,25,1,9,1,9,1,70.8751717969681,0.759511501145757,1
149,26,1,7,9,7,9,90.3707077873196,70.8751717969681,1
149,27,1,3,4,4,3,14.0261042959477,11.0002740485006,2
149,28,1,8,6,8,6,43.594028762536,43.594028762536,1
149,29,1,1,2,2,1,4.89356064113839,0.759511501145757,2
149,30,1,12,9,9,12,70.8751717969681,17.884245506376,2
149,31,2,9,11,11,9,100,19.0043934374881,2
149,32,2,3,4,3,4,50.2328997724975,1.67308660338568,1
149,33,2,1,2,2,1,16.1621192465339,44.4858066222941,2
149,34,2,7,10,10,7,50.2328997724974,1.88923160081495,2
149,35,2,4,11,11,4,100,1.67308660338568,2
149,36,2,10,5,10,5,50.2328997724974,2.61214098539182,1
149,37,2,8,7,8,7,16.1621192465339,1.88923160081495,1
149,38,2,3,9,3,9,50.2328997724975,19.0043934374881,1
149,39,2,11,8,11,8,100,16.1621192465339,1
149,40,2,2,3,2,3,16.1621192465339,50.2328997724975,1
149,41,1,8,7,7,8,90.3707077873196,43.594028762536,2
149,42,1,4,10,4,10,14.0261042959477,4.89356064113839,1
149,43,1,8,6,6,8,43.594028762536,43.594028762536,2
149,44,1,2,12,12,2,17.884245506376,4.89356064113839,2
149,45,1,3,10,3,10,11.0002740485006,4.89356064113839,1
149,46,1,7,9,9,7,70.8751717969681,90.3707077873196,2
149,47,1,10,1,1,10,0.759511501145757,4.89356064113839,2
149,48,1,9,6,9,6,70.8751717969681,43.594028762536,1
149,49,1,12,8,8,12,43.594028762536,17.884245506376,2
149,50,1,9,6,9,6,70.8751717969681,43.594028762536,1
149,51,2,4,11,11,4,100,1.67308660338568,2
149,52,2,10,8,10,8,50.2328997724974,16.1621192465339,1
149,53,2,1,7,1,7,44.4858066222941,1.88923160081495,1
149,54,2,7,2,2,7,16.1621192465339,1.88923160081495,2
149,55,2,1,4,4,1,1.67308660338568,44.4858066222941,2
149,56,2,11,2,11,2,100,16.1621192465339,1
149,57,2,8,7,8,7,16.1621192465339,1.88923160081495,1
149,58,2,7,1,1,7,44.4858066222941,1.88923160081495,2
149,59,2,9,5,5,9,2.61214098539182,19.0043934374881,2
149,60,2,10,8,10,8,50.2328997724974,16.1621192465339,1
149,61,1,7,6,7,6,90.3707077873196,43.594028762536,1
149,62,1,10,1,10,1,4.89356064113839,0.759511501145757,1
149,63,1,1,3,3,1,11.0002740485006,0.759511501145757,2
149,64,1,10,4,4,10,14.0261042959477,4.89356064113839,2
149,65,1,10,2,10,2,4.89356064113839,4.89356064113839,1
149,66,1,3,12,12,3,17.884245506376,11.0002740485006,2
149,67,1,6,3,6,3,43.594028762536,11.0002740485006,1
149,68,1,8,7,7,8,90.3707077873196,43.594028762536,2
149,69,1,12,7,7,12,90.3707077873196,17.884245506376,2
149,70,1,3,9,9,3,70.8751717969681,11.0002740485006,2
149,71,2,5,7,5,7,2.61214098539182,1.88923160081495,1
149,72,2,7,8,8,7,16.1621192465339,1.88923160081495,2
149,73,2,2,3,3,2,50.2328997724975,16.1621192465339,2
149,74,2,4,9,9,4,19.0043934374881,1.67308660338568,2
149,75,2,4,10,10,4,50.2328997724974,1.67308660338568,2
149,76,2,5,3,3,5,50.2328997724975,2.61214098539182,2
149,77,2,3,1,1,3,44.4858066222941,50.2328997724975,2
149,78,2,1,4,1,4,44.4858066222941,1.67308660338568,1
149,79,2,8,9,9,8,19.0043934374881,16.1621192465339,2
149,80,2,3,2,2,3,16.1621192465339,50.2328997724975,2
149,81,1,8,2,8,2,43.594028762536,4.89356064113839,1
149,82,1,4,8,4,8,14.0261042959477,43.594028762536,1
149,83,1,6,10,6,10,43.594028762536,4.89356064113839,1
149,84,1,3,8,8,3,43.594028762536,11.0002740485006,2
149,85,1,1,2,1,2,0.759511501145757,4.89356064113839,1
149,86,1,10,8,8,10,43.594028762536,4.89356064113839,2
149,87,1,6,12,12,6,17.884245506376,43.594028762536,2
149,88,1,2,4,4,2,14.0261042959477,4.89356064113839,2
149,89,1,7,3,7,3,90.3707077873196,11.0002740485006,1
149,90,1,12,7,7,12,90.3707077873196,17.884245506376,2
149,91,2,1,8,1,8,44.4858066222941,16.1621192465339,1
149,92,2,5,11,11,5,100,2.61214098539182,2
149,93,2,11,10,11,10,100,50.2328997724974,1
149,94,2,2,5,2,5,16.1621192465339,2.61214098539182,1
149,95,2,11,4,11,4,100,1.67308660338568,1
149,96,2,10,1,10,1,50.2328997724974,44.4858066222941,1
149,97,2,9,5,9,5,19.0043934374881,2.61214098539182,1
149,98,2,5,10,10,5,50.2328997724974,2.61214098539182,2
149,99,2,4,5,4,5,1.67308660338568,2.61214098539182,1
149,100,2,7,2,2,7,16.1621192465339,1.88923160081495,2
150,1,2,3,4,4,3,1.67308660338568,50.2328997724975,2
150,2,2,7,10,7,10,1.88923160081495,50.2328997724974,1
150,3,2,5,4,5,4,2.61214098539182,1.67308660338568,1
150,4,2,1,8,8,1,16.1621192465339,44.4858066222941,2
150,5,2,2,11,2,11,16.1621192465339,100,1
150,6,2,4,8,8,4,16.1621192465339,1.67308660338568,2
150,7,2,4,9,9,4,19.0043934374881,1.67308660338568,2
150,8,2,11,2,11,2,100,16.1621192465339,1
150,9,2,1,7,1,7,44.4858066222941,1.88923160081495,1
150,10,2,10,2,10,2,50.2328997724974,16.1621192465339,1
150,11,1,9,1,9,1,70.8751717969681,0.759511501145757,1
150,12,1,3,7,7,3,90.3707077873196,11.0002740485006,2
150,13,1,7,6,7,6,90.3707077873196,43.594028762536,1
150,14,1,1,2,2,1,4.89356064113839,0.759511501145757,2
150,15,1,1,9,9,1,70.8751717969681,0.759511501145757,2
150,16,1,6,10,10,6,4.89356064113839,43.594028762536,2
150,17,1,10,9,9,10,70.8751717969681,4.89356064113839,2
150,18,1,3,12,3,12,11.0002740485006,17.884245506376,1
150,19,1,8,10,8,10,43.594028762536,4.89356064113839,1
150,20,1,7,1,7,1,90.3707077873196,0.759511501145757,1
150,21,2,2,10,10,2,50.2328997724974,16.1621192465339,2
150,22,2,9,7,9,7,19.0043934374881,1.88923160081495,1
150,23,2,11,5,11,5,100,2.61214098539182,1
150,24,2,10,8,10,8,50.2328997724974,16.1621192465339,1
150,25,2,2,3,3,2,50.2328997724975,16.1621192465339,2
150,26,2,11,5,11,5,100,2.61214098539182,1
150,27,2,8,9,8,9,16.1621192465339,19.0043934374881,1
150,28,2,8,9,9,8,19.0043934374881,16.1621192465339,2
150,29,2,11,1,11,1,100,44.4858066222941,1
150,30,2,2,4,2,4,16.1621192465339,1.67308660338568,1
150,31,1,4,7,4,7,14.0261042959477,90.3707077873196,1
150,32,1,12,1,12,1,17.884245506376,0.759511501145757,1
150,33,1,8,7,7,8,90.3707077873196,43.594028762536,2
150,34,1,7,9,7,9,90.3707077873196,70.8751717969681,1
150,35,1,10,4,4,10,14.0261042959477,4.89356064113839,2
150,36,1,7,12,7,12,90.3707077873196,17.884245506376,1
150,37,1,4,2,4,2,14.0261042959477,4.89356064113839,1
150,38,1,3,4,3,4,11.0002740485006,14.0261042959477,1
150,39,1,3,12,12,3,17.884245506376,11.0002740485006,2
150,40,1,12,3,12,3,17.884245506376,11.0002740485006,1
150,41,2,10,7,10,7,50.2328997724974,1.88923160081495,1
150,42,2,11,7,11,7,100,1.88923160081495,1
150,43,2,7,2,2,7,16.1621192465339,1.88923160081495,2
150,44,2,8,1,1,8,44.4858066222941,16.1621192465339,2
150,45,2,9,1,1,9,44.4858066222941,19.0043934374881,2
150,46,2,9,2,9,2,19.0043934374881,16.1621192465339,1
150,47,2,3,9,3,9,50.2328997724975,19.0043934374881,1
150,48,2,1,8,1,8,44.4858066222941,16.1621192465339,1
150,49,2,8,11,11,8,100,16.1621192465339,2
150,50,2,10,11,11,10,100,50.2328997724974,2
150,51,1,8,4,8,4,43.594028762536,14.0261042959477,1
150,52,1,10,8,8,10,43.594028762536,4.89356064113839,2
150,53,1,6,3,6,3,43.594028762536,11.0002740485006,1
150,54,1,10,4,4,10,14.0261042959477,4.89356064113839,2
150,55,1,1,3,3,1,11.0002740485006,0.759511501145757,2
150,56,1,12,10,12,10,17.884245506376,4.89356064113839,1
150,57,1,8,6,8,6,43.594028762536,43.594028762536,1
150,58,1,9,8,9,8,70.8751717969681,43.594028762536,1
150,59,1,12,10,12,10,17.884245506376,4.89356064113839,1
150,60,1,1,3,3,1,11.0002740485006,0.759511501145757,2
150,61,2,4,10,10,4,50.2328997724974,1.67308660338568,2
150,62,2,4,2,2,4,16.1621192465339,1.67308660338568,2
150,63,2,10,1,1,10,44.4858066222941,50.2328997724974,2
150,64,2,5,3,3,5,50.2328997724975,2.61214098539182,2
150,65,2,4,10,10,4,50.2328997724974,1.67308660338568,2
150,66,2,5,8,8,5,16.1621192465339,2.61214098539182,2
150,67,2,9,3,3,9,50.2328997724975,19.0043934374881,2
150,68,2,7,11,11,7,100,1.88923160081495,2
150,69,2,7,3,3,7,50.2328997724975,1.88923160081495,2
150,70,2,3,5,3,5,50.2328997724975,2.61214098539182,1
150,71,1,6,10,6,10,43.594028762536,4.89356064113839,1
150,72,1,4,8,8,4,43.594028762536,14.0261042959477,2
150,73,1,2,12,12,2,17.884245506376,4.89356064113839,2
150,74,1,6,9,9,6,70.8751717969681,43.594028762536,2
150,75,1,4,2,4,2,14.0261042959477,4.89356064113839,1
150,76,1,9,8,9,8,70.8751717969681,43.594028762536,1
150,77,1,2,1,2,1,4.89356064113839,0.759511501145757,1
150,78,1,10,3,3,10,11.0002740485006,4.89356064113839,2
150,79,1,2,6,6,2,43.594028762536,4.89356064113839,2
150,80,1,2,7,7,2,90.3707077873196,4.89356064113839,2
150,81,2,9,3,3,9,50.2328997724975,19.0043934374881,2
150,82,2,3,5,3,5,50.2328997724975,2.61214098539182,1
150,83,2,1,10,10,1,50.2328997724974,44.4858066222941,2
150,84,2,7,1,1,7,44.4858066222941,1.88923160081495,2
150,85,2,1,9,1,9,44.4858066222941,19.0043934374881,1
150,86,2,3,4,3,4,50.2328997724975,1.67308660338568,1
150,87,2,2,7,2,7,16.1621192465339,1.88923160081495,1
150,88,2,5,11,11,5,100,2.61214098539182,2
150,89,2,5,4,5,4,2.61214098539182,1.67308660338568,1
150,90,2,8,5,8,5,16.1621192465339,2.61214098539182,1
150,91,1,1,2,1,2,0.759511501145757,4.89356064113839,1
150,92,1,7,1,7,1,90.3707077873196,0.759511501145757,1
150,93,1,4,6,4,6,14.0261042959477,43.594028762536,1
150,94,1,12,7,7,12,90.3707077873196,17.884245506376,2
150,95,1,6,12,6,12,43.594028762536,17.884245506376,1
150,96,1,9,8,9,8,70.8751717969681,43.594028762536,1
150,97,1,3,6,6,3,43.594028762536,11.0002740485006,2
150,98,1,8,9,9,8,70.8751717969681,43.594028762536,2
150,99,1,2,4,4,2,14.0261042959477,4.89356064113839,2
150,100,1,9,2,9,2,70.8751717969681,4.89356064113839,1
151,1,2,3,4,3,4,50.2328997724975,1.67308660338568,1
151,2,2,10,8,10,8,50.2328997724974,16.1621192465339,1
151,3,2,9,1,9,1,19.0043934374881,44.4858066222941,1
151,4,2,1,9,1,9,44.4858066222941,19.0043934374881,1
151,5,2,8,9,8,9,16.1621192465339,19.0043934374881,1
151,6,2,11,5,5,11,2.61214098539182,100,2
151,7,2,4,5,4,5,1.67308660338568,2.61214098539182,1
151,8,2,4,1,1,4,44.4858066222941,1.67308660338568,2
151,9,2,2,8,2,8,16.1621192465339,16.1621192465339,1
151,10,2,2,7,7,2,1.88923160081495,16.1621192465339,2
151,11,1,2,4,2,4,4.89356064113839,14.0261042959477,1
151,12,1,1,8,1,8,0.759511501145757,43.594028762536,1
151,13,1,7,2,7,2,90.3707077873196,4.89356064113839,1
151,14,1,1,3,3,1,11.0002740485006,0.759511501145757,2
151,15,1,8,7,8,7,43.594028762536,90.3707077873196,1
151,16,1,8,1,1,8,0.759511501145757,43.594028762536,2
151,17,1,12,9,12,9,17.884245506376,70.8751717969681,1
151,18,1,12,8,8,12,43.594028762536,17.884245506376,2
151,19,1,4,6,6,4,43.594028762536,14.0261042959477,2
151,20,1,7,3,7,3,90.3707077873196,11.0002740485006,1
151,21,2,1,3,3,1,50.2328997724975,44.4858066222941,2
151,22,2,1,7,7,1,1.88923160081495,44.4858066222941,2
151,23,2,2,4,4,2,1.67308660338568,16.1621192465339,2
151,24,2,9,8,9,8,19.0043934374881,16.1621192465339,1
151,25,2,3,8,8,3,16.1621192465339,50.2328997724975,2
151,26,2,1,2,2,1,16.1621192465339,44.4858066222941,2
151,27,2,5,4,5,4,2.61214098539182,1.67308660338568,1
151,28,2,10,5,10,5,50.2328997724974,2.61214098539182,1
151,29,2,8,10,8,10,16.1621192465339,50.2328997724974,1
151,30,2,7,2,7,2,1.88923160081495,16.1621192465339,1
151,31,1,9,10,10,9,4.89356064113839,70.8751717969681,2
151,32,1,10,3,3,10,11.0002740485006,4.89356064113839,2
151,33,1,10,3,3,10,11.0002740485006,4.89356064113839,2
151,34,1,10,7,7,10,90.3707077873196,4.89356064113839,2
151,35,1,6,1,6,1,43.594028762536,0.759511501145757,1
151,36,1,12,8,12,8,17.884245506376,43.594028762536,1
151,37,1,2,4,4,2,14.0261042959477,4.89356064113839,2
151,38,1,9,3,3,9,11.0002740485006,70.8751717969681,2
151,39,1,7,6,6,7,43.594028762536,90.3707077873196,2
151,40,1,4,7,4,7,14.0261042959477,90.3707077873196,1
151,41,2,9,3,3,9,50.2328997724975,19.0043934374881,2
151,42,2,5,4,5,4,2.61214098539182,1.67308660338568,1
151,43,2,10,3,10,3,50.2328997724974,50.2328997724975,1
151,44,2,11,5,11,5,100,2.61214098539182,1
151,45,2,5,4,4,5,1.67308660338568,2.61214098539182,2
151,46,2,4,9,9,4,19.0043934374881,1.67308660338568,2
151,47,2,10,9,10,9,50.2328997724974,19.0043934374881,1
151,48,2,7,10,7,10,1.88923160081495,50.2328997724974,1
151,49,2,4,2,2,4,16.1621192465339,1.67308660338568,2
151,50,2,9,11,9,11,19.0043934374881,100,1
151,51,1,10,7,7,10,90.3707077873196,4.89356064113839,2
151,52,1,8,2,2,8,4.89356064113839,43.594028762536,2
151,53,1,2,4,4,2,14.0261042959477,4.89356064113839,2
151,54,1,3,6,6,3,43.594028762536,11.0002740485006,2
151,55,1,4,7,4,7,14.0261042959477,90.3707077873196,1
151,56,1,9,6,9,6,70.8751717969681,43.594028762536,1
151,57,1,6,8,8,6,43.594028762536,43.594028762536,2
151,58,1,3,9,3,9,11.0002740485006,70.8751717969681,1
151,59,1,2,12,12,2,17.884245506376,4.89356064113839,2
151,60,1,9,12,9,12,70.8751717969681,17.884245506376,1
151,61,2,8,9,8,9,16.1621192465339,19.0043934374881,1
151,62,2,7,3,3,7,50.2328997724975,1.88923160081495,2
151,63,2,5,1,5,1,2.61214098539182,44.4858066222941,1
151,64,2,5,11,11,5,100,2.61214098539182,2
151,65,2,4,1,4,1,1.67308660338568,44.4858066222941,1
151,66,2,7,10,10,7,50.2328997724974,1.88923160081495,2
151,67,2,3,11,3,11,50.2328997724975,100,1
151,68,2,3,8,3,8,50.2328997724975,16.1621192465339,1
151,69,2,10,2,2,10,16.1621192465339,50.2328997724974,2
151,70,2,7,10,7,10,1.88923160081495,50.2328997724974,1
151,71,1,7,8,8,7,43.594028762536,90.3707077873196,2
151,72,1,6,9,6,9,43.594028762536,70.8751717969681,1
151,73,1,4,1,4,1,14.0261042959477,0.759511501145757,1
151,74,1,8,4,4,8,14.0261042959477,43.594028762536,2
151,75,1,3,1,3,1,11.0002740485006,0.759511501145757,1
151,76,1,3,10,10,3,4.89356064113839,11.0002740485006,2
151,77,1,3,12,12,3,17.884245506376,11.0002740485006,2
151,78,1,2,12,2,12,4.89356064113839,17.884245506376,1
151,79,1,10,9,9,10,70.8751717969681,4.89356064113839,2
151,80,1,1,2,1,2,0.759511501145757,4.89356064113839,1
151,81,2,1,3,3,1,50.2328997724975,44.4858066222941,2
151,82,2,3,5,5,3,2.61214098539182,50.2328997724975,2
151,83,2,8,11,11,8,100,16.1621192465339,2
151,84,2,11,2,11,2,100,16.1621192465339,1
151,85,2,11,1,1,11,44.4858066222941,100,2
151,86,2,2,10,2,10,16.1621192465339,50.2328997724974,1
151,87,2,9,7,7,9,1.88923160081495,19.0043934374881,2
151,88,2,8,11,8,11,16.1621192465339,100,1
151,89,2,11,7,7,11,1.88923160081495,100,2
151,90,2,2,7,2,7,16.1621192465339,1.88923160081495,1
151,91,1,6,2,2,6,4.89356064113839,43.594028762536,2
151,92,1,7,6,7,6,90.3707077873196,43.594028762536,1
151,93,1,6,10,10,6,4.89356064113839,43.594028762536,2
151,94,1,12,10,12,10,17.884245506376,4.89356064113839,1
151,95,1,1,9,1,9,0.759511501145757,70.8751717969681,1
151,96,1,9,12,12,9,17.884245506376,70.8751717969681,2
151,97,1,4,2,4,2,14.0261042959477,4.89356064113839,1
151,98,1,12,4,12,4,17.884245506376,14.0261042959477,1
151,99,1,1,10,1,10,0.759511501145757,4.89356064113839,1
151,100,1,8,1,8,1,43.594028762536,0.759511501145757,1
152,1,1,10,4,4,10,14.0261042959477,4.89356064113839,2
152,2,1,8,6,8,6,43.594028762536,43.594028762536,1
152,3,1,4,6,6,4,43.594028762536,14.0261042959477,2
152,4,1,7,9,7,9,90.3707077873196,70.8751717969681,1
152,5,1,12,3,3,12,11.0002740485006,17.884245506376,2
152,6,1,6,12,12,6,17.884245506376,43.594028762536,2
152,7,1,6,2,2,6,4.89356064113839,43.594028762536,2
152,8,1,8,10,10,8,4.89356064113839,43.594028762536,2
152,9,1,9,3,9,3,70.8751717969681,11.0002740485006,1
152,10,1,2,6,6,2,43.594028762536,4.89356064113839,2
152,11,2,8,11,11,8,100,16.1621192465339,2
152,12,2,4,7,7,4,1.88923160081495,1.67308660338568,2
152,13,2,9,2,2,9,16.1621192465339,19.0043934374881,2
152,14,2,4,1,1,4,44.4858066222941,1.67308660338568,2
152,15,2,9,3,3,9,50.2328997724975,19.0043934374881,2
152,16,2,2,11,11,2,100,16.1621192465339,2
152,17,2,11,3,11,3,100,50.2328997724975,1
152,18,2,3,5,3,5,50.2328997724975,2.61214098539182,1
152,19,2,7,8,8,7,16.1621192465339,1.88923160081495,2
152,20,2,2,8,2,8,16.1621192465339,16.1621192465339,1
152,21,1,3,12,12,3,17.884245506376,11.0002740485006,2
152,22,1,12,8,8,12,43.594028762536,17.884245506376,2
152,23,1,12,3,12,3,17.884245506376,11.0002740485006,1
152,24,1,10,4,4,10,14.0261042959477,4.89356064113839,2
152,25,1,12,3,3,12,11.0002740485006,17.884245506376,2
152,26,1,7,1,7,1,90.3707077873196,0.759511501145757,1
152,27,1,1,9,9,1,70.8751717969681,0.759511501145757,2
152,28,1,6,2,6,2,43.594028762536,4.89356064113839,1
152,29,1,1,9,9,1,70.8751717969681,0.759511501145757,2
152,30,1,3,2,3,2,11.0002740485006,4.89356064113839,1
152,31,2,7,2,2,7,16.1621192465339,1.88923160081495,2
152,32,2,3,2,3,2,50.2328997724975,16.1621192465339,1
152,33,2,1,4,1,4,44.4858066222941,1.67308660338568,1
152,34,2,2,9,2,9,16.1621192465339,19.0043934374881,1
152,35,2,5,3,3,5,50.2328997724975,2.61214098539182,2
152,36,2,1,10,1,10,44.4858066222941,50.2328997724974,1
152,37,2,8,5,8,5,16.1621192465339,2.61214098539182,1
152,38,2,5,9,9,5,19.0043934374881,2.61214098539182,2
152,39,2,11,7,11,7,100,1.88923160081495,1
152,40,2,10,1,1,10,44.4858066222941,50.2328997724974,2
152,41,1,3,1,1,3,0.759511501145757,11.0002740485006,2
152,42,1,10,4,4,10,14.0261042959477,4.89356064113839,2
152,43,1,3,8,8,3,43.594028762536,11.0002740485006,2
152,44,1,9,8,9,8,70.8751717969681,43.594028762536,1
152,45,1,1,10,10,1,4.89356064113839,0.759511501145757,2
152,46,1,4,10,4,10,14.0261042959477,4.89356064113839,1
152,47,1,8,1,8,1,43.594028762536,0.759511501145757,1
152,48,1,2,8,8,2,43.594028762536,4.89356064113839,2
152,49,1,4,2,4,2,14.0261042959477,4.89356064113839,1
152,50,1,2,7,7,2,90.3707077873196,4.89356064113839,2
152,51,2,8,4,8,4,16.1621192465339,1.67308660338568,1
152,52,2,11,4,11,4,100,1.67308660338568,1
152,53,2,11,10,11,10,100,50.2328997724974,1
152,54,2,4,11,11,4,100,1.67308660338568,2
152,55,2,7,1,1,7,44.4858066222941,1.88923160081495,2
152,56,2,1,7,1,7,44.4858066222941,1.88923160081495,1
152,57,2,8,10,10,8,50.2328997724974,16.1621192465339,2
152,58,2,10,5,10,5,50.2328997724974,2.61214098539182,1
152,59,2,8,7,8,7,16.1621192465339,1.88923160081495,1
152,60,2,4,8,8,4,16.1621192465339,1.67308660338568,2
152,61,1,10,4,4,10,14.0261042959477,4.89356064113839,2
152,62,1,9,2,9,2,70.8751717969681,4.89356064113839,1
152,63,1,6,3,3,6,11.0002740485006,43.594028762536,2
152,64,1,2,10,10,2,4.89356064113839,4.89356064113839,2
152,65,1,1,7,7,1,90.3707077873196,0.759511501145757,2
152,66,1,9,6,9,6,70.8751717969681,43.594028762536,1
152,67,1,7,8,7,8,90.3707077873196,43.594028762536,1
152,68,1,3,6,6,3,43.594028762536,11.0002740485006,2
152,69,1,9,7,7,9,90.3707077873196,70.8751717969681,2
152,70,1,8,1,8,1,43.594028762536,0.759511501145757,1
152,71,2,1,5,1,5,44.4858066222941,2.61214098539182,1
152,72,2,1,9,1,9,44.4858066222941,19.0043934374881,1
152,73,2,3,5,3,5,50.2328997724975,2.61214098539182,1
152,74,2,9,10,10,9,50.2328997724974,19.0043934374881,2
152,75,2,2,4,2,4,16.1621192465339,1.67308660338568,1
152,76,2,5,3,3,5,50.2328997724975,2.61214098539182,2
152,77,2,4,1,1,4,44.4858066222941,1.67308660338568,2
152,78,2,9,11,11,9,100,19.0043934374881,2
152,79,2,7,2,2,7,16.1621192465339,1.88923160081495,2
152,80,2,10,2,10,2,50.2328997724974,16.1621192465339,1
152,81,1,4,12,4,12,14.0261042959477,17.884245506376,1
152,82,1,2,9,9,2,70.8751717969681,4.89356064113839,2
152,83,1,7,10,7,10,90.3707077873196,4.89356064113839,1
152,84,1,6,7,7,6,90.3707077873196,43.594028762536,2
152,85,1,12,4,12,4,17.884245506376,14.0261042959477,1
152,86,1,1,7,7,1,90.3707077873196,0.759511501145757,2
152,87,1,10,1,10,1,4.89356064113839,0.759511501145757,1
152,88,1,8,9,9,8,70.8751717969681,43.594028762536,2
152,89,1,7,12,7,12,90.3707077873196,17.884245506376,1
152,90,1,4,12,4,12,14.0261042959477,17.884245506376,1
152,91,2,11,8,11,8,100,16.1621192465339,1
152,92,2,10,8,10,8,50.2328997724974,16.1621192465339,1
152,93,2,5,9,9,5,19.0043934374881,2.61214098539182,2
152,94,2,3,10,10,3,50.2328997724974,50.2328997724975,2
152,95,2,10,1,10,1,50.2328997724974,44.4858066222941,1
